title,address,acess,age,floor,fee,manegement_fee,deposit,qratuity,madori,menseki
ダイアパレス千鳥町,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             4階,13.5万円,10000円,13.5万円,-,2LDK,58.55m2
東急池上線 千鳥町駅 7階建 築33年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             3階,5万円,5000円,5万円,-,ワンルーム,17.71m2
東急池上線 千鳥町駅 7階建 築33年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             3階,5万円,5000円,5万円,-,ワンルーム,17.71m2
東急池上線 千鳥町駅 7階建 築33年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             3階,6万円,3000円,-,-,ワンルーム,17.5m2
東急池上線 千鳥町駅 7階建 築33年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             7階,5.9万円,5000円,5.9万円,5.9万円,ワンルーム,17.5m2
東急池上線 千鳥町駅 7階建 築33年,東京都大田区千鳥３, 東急池上線/千鳥町駅 歩4分 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 , 築33年 7階建 ,             3階,6万円,5000円,-,-,ワンルーム,17.5m2
大森本町レックス,東京都大田区大森本町２, 京急本線/平和島駅 歩4分 京急本線/大森町駅 歩11分 京急本線/大森海岸駅 歩16分 , 築53年 4階建 ,             4階,7.1万円,3000円,7.1万円,7.1万円,1K,24.73m2
大森本町レックス,東京都大田区大森本町２, 京急本線/平和島駅 歩4分 京急本線/大森町駅 歩11分 京急本線/大森海岸駅 歩16分 , 築53年 4階建 ,             4階,7.1万円,3000円,7.1万円,7.1万円,1K,24.73m2
京急本線 京急蒲田駅 4階建 築36年,東京都大田区蒲田３, 京急本線/京急蒲田駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩13分 京急本線/梅屋敷駅 歩6分 , 築36年 4階建 ,             3階,5.3万円,-,5.3万円,5.3万円,ワンルーム,14.58m2
プレール池上,東京都大田区池上３, 東急池上線/池上駅 歩4分 東急池上線/千鳥町駅 歩10分 東急多摩川線/武蔵新田駅 歩14分 , 築33年 3階建 ,             1階,5.9万円,8000円,5.9万円,5.9万円,ワンルーム,25.01m2
東急池上線 池上駅 3階建 築33年,東京都大田区池上３, 東急池上線/池上駅 歩4分 東急池上線/千鳥町駅 歩10分 東急多摩川線/武蔵新田駅 歩14分 , 築33年 3階建 ,             1階,5.9万円,8000円,5.9万円,5.9万円,ワンルーム,25.01m2
スカイコート大森第４,東京都大田区大森中１, 京急本線/大森町駅 歩3分 京急本線/梅屋敷駅 歩6分 京急本線/平和島駅 歩13分 , 築35年 11階建 ,             10階,5万円,12000円,-,-,1K,16.97m2
スカイコート大森第４,東京都大田区大森中１, 京急本線/大森町駅 歩3分 京急本線/梅屋敷駅 歩6分 京急本線/平和島駅 歩13分 , 築35年 11階建 ,             8階,6.8万円,10500円,-,6.8万円,1K,16.97m2
リバーサイド布萬,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩9分 東急多摩川線/武蔵新田駅 歩11分 東急池上線/千鳥町駅 歩20分 , 築33年 3階建 ,             3階,5.4万円,2000円,5.4万円,-,ワンルーム,15.77m2
リバーサイド布萬,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩9分 東急多摩川線/武蔵新田駅 歩11分 東急池上線/千鳥町駅 歩20分 , 築33年 3階建 ,             3階,5.4万円,2000円,5.4万円,-,ワンルーム,15.77m2
リバーサイド布萬,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩9分 東急多摩川線/武蔵新田駅 歩11分 東急池上線/千鳥町駅 歩20分 , 築33年 3階建 ,             2階,5.4万円,3000円,5.4万円,-,ワンルーム,15.77m2
東急多摩川線 矢口渡駅 3階建 築33年,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩9分 東急多摩川線/武蔵新田駅 歩11分 東急池上線/千鳥町駅 歩20分 , 築33年 3階建 ,             3階,5.4万円,2000円,5.4万円,-,ワンルーム,15.77m2
セントラル仲池,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩11分 東急池上線/池上駅 歩16分 東急池上線/千鳥町駅 歩21分 , 築50年 5階建 ,             4階,6万円,-,-,-,1DK,24.48m2
セントラル仲池,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩11分 東急池上線/池上駅 歩16分 東急池上線/千鳥町駅 歩21分 , 築50年 5階建 ,             4階,6万円,3000円,-,-,1DK,24.48m2
都営浅草線 西馬込駅 5階建 築50年,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩11分 東急池上線/池上駅 歩16分 東急池上線/千鳥町駅 歩21分 , 築50年 5階建 ,             4階,6万円,-,-,-,1DK,24.48m2
都営浅草線 西馬込駅 5階建 築50年,東京都大田区仲池上２, 都営浅草線/西馬込駅 歩11分 東急池上線/池上駅 歩16分 東急池上線/千鳥町駅 歩21分 , 築50年 5階建 ,             4階,6万円,3000円,-,-,1DK,24.48m2
ＳｕｎＶｉｓｔａ池上,東京都大田区池上８, 東急池上線/池上駅 歩8分 東急多摩川線/武蔵新田駅 歩10分 東急池上線/千鳥町駅 歩10分 , 築36年 4階建 ,             4階,5.3万円,3000円,-,-,ワンルーム,19.43m2
東急池上線 池上駅 4階建 築36年,東京都大田区池上８, 東急池上線/池上駅 歩8分 東急多摩川線/武蔵新田駅 歩10分 東急池上線/千鳥町駅 歩10分 , 築36年 4階建 ,             4階,5.3万円,3000円,-,-,ワンルーム,19.43m2
都営浅草線 馬込駅 3階建 築33年,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 都営浅草線/西馬込駅 歩12分 東急大井町線/旗の台駅 歩15分 , 築33年 3階建 ,             1階,5万円,2000円,-,5万円,1K,16.12m2
都営浅草線 馬込駅 3階建 築33年,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 都営浅草線/西馬込駅 歩12分 東急大井町線/旗の台駅 歩15分 , 築33年 3階建 ,             2階,5万円,2000円,-,5万円,1K,16.12m2
都営浅草線 馬込駅 3階建 築33年,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 都営浅草線/西馬込駅 歩12分 東急大井町線/旗の台駅 歩15分 , 築33年 3階建 ,             2階,5.3万円,2000円,-,5.3万円,1K,16.74m2
都営浅草線 馬込駅 3階建 築33年,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 都営浅草線/西馬込駅 歩12分 東急大井町線/旗の台駅 歩15分 , 築33年 3階建 ,             1階,5.3万円,2000円,-,5.3万円,1K,16.12m2
VILLA上池台,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 東急大井町線/旗の台駅 歩15分 東急池上線/長原駅 歩15分 , 築33年 3階建 ,             2階,5万円,2000円,-,5万円,1K,16.12m2
VILLA上池台,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 東急大井町線/旗の台駅 歩15分 東急池上線/長原駅 歩15分 , 築33年 3階建 ,             1階,5万円,2000円,-,5万円,1K,16.12m2
VILLA上池台,東京都大田区上池台５, 都営浅草線/馬込駅 歩11分 東急大井町線/旗の台駅 歩15分 東急池上線/長原駅 歩15分 , 築33年 3階建 ,             1階,5.3万円,2000円,-,5.3万円,1K,16.12m2
パレス川端,東京都大田区大森中１, 京急本線/大森町駅 歩2分 京急本線/平和島駅 歩7分 ＪＲ京浜東北線/大森駅 バス13分 (バス停)大森警察 歩3分 , 築29年 11階建 ,             5階,6.3万円,2000円,6.3万円,6.3万円,ワンルーム,20.3m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             3階,5.5万円,3000円,5.5万円,5.5万円,ワンルーム,18m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             2階,5.5万円,3000円,5.5万円,5.5万円,ワンルーム,17m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             2階,5.5万円,3000円,5.5万円,5.5万円,ワンルーム,16.2m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             2階,6万円,-,6万円,6万円,ワンルーム,16m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             2階,5.8万円,3000円,5.8万円,5.8万円,ワンルーム,16.2m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             2階,6万円,2000円,6万円,6万円,ワンルーム,12.44m2
モアイ大岡山,東京都大田区北千束１, 東急大井町線/大岡山駅 歩5分 東急目黒線/洗足駅 歩12分 東急東横線/都立大学駅 歩16分 , 築38年 3階建 ,             3階,6.3万円,-,6.3万円,6.3万円,ワンルーム,18m2
ルナ・サテライト,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩2分 東急池上線/久が原駅 歩9分 東急多摩川線/沼部駅 歩18分 , 築56年 4階建 ,             2階,6.7万円,3000円,6.7万円,6.7万円,1DK,29.75m2
東急池上線 御嶽山駅 4階建 築56年,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩2分 東急池上線/久が原駅 歩9分 東急多摩川線/沼部駅 歩18分 , 築56年 4階建 ,             2階,6.7万円,3000円,6.7万円,6.7万円,1DK,29.75m2
シュロスウエスティンコージー,東京都大田区西糀谷３, 京急空港線/大鳥居駅 歩7分   , 築61年 4階建 ,             2階,7.8万円,3000円,7.8万円,7.8万円,ワンルーム,41.89m2
京急空港線 糀谷駅 5階建 築36年,東京都大田区本羽田１, 京急空港線/糀谷駅 歩10分 京急空港線/大鳥居駅 歩21分 京急本線/雑色駅 歩18分 , 築36年 5階建 ,             2階,5万円,5000円,5万円,5万円,1K,16.25m2
